1111,0.75,0
1112,0.75,0
1113,0.75,0
1114,0.75,0
1115,0.75,0
1116,0.75,0
1117,0.75,0
1118,0.75,0
1119,0.75,0
1120,0.75,0
1121,0.75,0
1122,0.75,0
1123,0.75,0
1124,0.75,0
1125,0.75,0
1126,0.75,0
1127,0.75,0
1128,0.75,0
1129,0.75,0
1130,0.75,0
1131,0.75,0
1132,0.75,0
1133,0.75,0
1134,0.75,0
1135,0.75,0
1136,0.75,0
1137,0.75,0
1138,0.75,0
1139,0.75,0
1140,0.75,0
1141,0.75,0
1142,0.75,0
1143,0.75,0
1144,0.75,0
1145,0.75,0
1146,0.75,0
1147,0.75,0
1148,0.75,0
1149,0.75,0
1150,0.75,0
1151,0.75,0
1152,0.75,0
1153,0.75,0
1154,0.75,0
1155,0.75,0
1156,0.75,0
1157,0.75,0
1158,0.75,0
1159,0.75,0
1160,0.75,0
1161,0.75,0
1162,0.75,0
1163,0.75,0
1164,0.75,0
1165,0.75,0
1166,0.75,0
1167,0.75,0
1168,0.75,0
1169,0.75,0
1170,0.75,0
1171,0.75,0
1172,0.75,0
1173,0.75,0
1174,0.75,0
1175,0.75,0
1176,0.75,0
1177,0.75,0
1178,0.75,0
1179,0.75,0
1180,0.75,0
1181,0.75,0
1182,0.75,0
1183,0.75,0
1184,0.75,0
1185,0.75,0
1186,0.75,0
1187,0.75,0
1188,0.75,0
1189,0.75,0
1190,0.75,0
1191,0.75,0
1192,0.75,0
1193,0.75,0
1194,0.75,0
1195,0.75,0
1196,0.75,0
1197,0.75,0
1198,0.75,0
1199,0.75,0
1200,0.75,0
1201,0.75,0
1202,0.75,0
1203,0.75,0
1204,0.75,0
1205,0.75,0
1206,0.75,0
1207,0.75,0
1208,0.75,0
1209,0.75,0
1210,0.75,0
1211,0.75,0
1212,0.75,0
1213,0.75,0
1214,0.75,0
1215,0.75,0
1216,0.75,0
1217,0.75,0
1218,0,0.75
1219,0,0.75
1220,0,0.75
1221,0,0.75
1222,0,0.75
1223,0,0.75
1224,0,0.75
1225,0,0.75
1226,0,0.75
1227,0,0.75
1228,0,0.75
1229,0,0.75
1230,0,0.75
